,Unnamed: 0,is_fire,first-hand-pt-1-x,first-hand-pt-1-y,first-hand-pt-1-z,first-hand-pt-2-x,first-hand-pt-2-y,first-hand-pt-2-z,first-hand-pt-3-x,first-hand-pt-3-y,first-hand-pt-3-z,first-hand-pt-4-x,first-hand-pt-4-y,first-hand-pt-4-z,second-hand-pt-1-x,second-hand-pt-1-y,second-hand-pt-1-z,second-hand-pt-2-x,second-hand-pt-2-y,second-hand-pt-2-z,second-hand-pt-3-x,second-hand-pt-3-y,second-hand-pt-3-z,second-hand-pt-4-x,second-hand-pt-4-y,second-hand-pt-4-z
0,0.0,0,0.6625490188598633,0.5985596776008606,-0.0275049433112144,0.630156397819519,0.5125088691711426,-0.0421219505369663,0.6234786510467529,0.4358154535293579,-0.0555231496691703,0.6350493431091309,0.3702914416790008,-0.0663359463214874,0.1361089199781417,0.6008594036102295,-0.0453042574226856,0.1871058940887451,0.5397617220878601,-0.0695339739322662,0.2283679544925689,0.4843647181987762,-0.088401049375534,0.2586585581302643,0.4331361353397369,-0.106338158249855
1,1.0,0,0.6599313020706177,0.5944557785987854,-0.0266254320740699,0.6292897462844849,0.5118876695632935,-0.0413840189576149,0.6198400259017944,0.4358207583427429,-0.0551576614379882,0.6308836340904236,0.3665705919265747,-0.0668456628918647,0.1363013237714767,0.6076616644859314,-0.0384917519986629,0.1902313828468322,0.5428735017776489,-0.0606194138526916,0.2358479797840118,0.4892464280128479,-0.0802234038710594,0.2686752378940582,0.4468734264373779,-0.0991630852222442
2,2.0,0,0.6584036350250244,0.5942569375038147,-0.0253625996410846,0.6293983459472656,0.5085523724555969,-0.0399207435548305,0.6193525195121765,0.4324651956558227,-0.0541064217686653,0.629575788974762,0.3638215661048889,-0.066280610859394,0.1359529495239257,0.6087043881416321,-0.034844446927309,0.190107449889183,0.5451864004135132,-0.0559084825217723,0.2378177493810653,0.4948720932006836,-0.0756176635622978,0.2742679119110107,0.4575365483760834,-0.0952362045645713
3,3.0,0,0.6593239307403564,0.589680016040802,-0.0246077440679073,0.6303536295890808,0.5051066279411316,-0.0383899994194507,0.6199831962585449,0.4297102987766266,-0.0520154871046543,0.6287217140197754,0.3626472353935241,-0.0638482943177223,0.1376346498727798,0.6102416515350342,-0.0349151790142059,0.1924078166484832,0.5485045313835144,-0.0562800168991088,0.2407536506652832,0.5014230012893677,-0.0764378756284713,0.2797608971595764,0.4661697447299957,-0.0967357084155082
4,4.0,0,0.6615475416183472,0.5878655314445496,-0.0248478595167398,0.6328586339950562,0.503852128982544,-0.0385942980647087,0.62225741147995,0.4285518229007721,-0.0522280596196651,0.6308947205543518,0.3605958819389343,-0.0639816001057624,0.1374159902334213,0.6149482727050781,-0.0344723016023635,0.1920433044433593,0.5538917183876038,-0.056241724640131,0.2420384585857391,0.5111783742904663,-0.0768608748912811,0.2819924056529999,0.4811882972717285,-0.0977637097239494
5,5.0,0,0.6687225699424744,0.5819265246391296,-0.0263500344008207,0.6387084126472473,0.5001203417778015,-0.0410789996385574,0.6281969547271729,0.4267935752868652,-0.0552775673568248,0.6367982029914856,0.3594182133674621,-0.0677588954567909,0.1395911425352096,0.6181639432907104,-0.0338377431035041,0.1939943432807922,0.5567882657051086,-0.0555086508393287,0.2452701032161712,0.5149650573730469,-0.0764554142951965,0.2850943207740783,0.485560268163681,-0.0980414748191833
6,6.0,0,0.6762007474899292,0.57530277967453,-0.0243221297860145,0.6473244428634644,0.4919082522392273,-0.0368229448795318,0.6384522318840027,0.4188283681869507,-0.0488675981760025,0.645965576171875,0.3533065021038055,-0.0595062896609306,0.1394539624452591,0.6198707818984985,-0.0330237820744514,0.1939912140369415,0.5582700371742249,-0.0557239465415477,0.246426373720169,0.5192709565162659,-0.0778555199503898,0.2885084748268127,0.4921887814998626,-0.100818783044815
7,7.0,0,0.676038920879364,0.5735061168670654,-0.0251548159867525,0.6462340354919434,0.4901546239852905,-0.0369079038500785,0.6367678642272949,0.4152860045433044,-0.047878835350275,0.6464646458625793,0.3498026728630066,-0.0570485852658748,0.1407007873058319,0.618920087814331,-0.0320311337709426,0.1949403434991836,0.5586760640144348,-0.0548913143575191,0.2496019005775451,0.521541178226471,-0.0776835530996322,0.2944504916667938,0.4966765344142914,-0.1014098078012466
8,8.0,0,0.6775959730148315,0.5760585069656372,-0.0256420224905014,0.6466838121414185,0.4918970465660095,-0.0377380289137363,0.6383734345436096,0.4160654842853546,-0.0486894808709621,0.6486977934837341,0.3497946560382843,-0.0577884055674076,0.1402095556259155,0.6206703186035156,-0.0318911150097847,0.195491224527359,0.5579586625099182,-0.0542487204074859,0.2506890296936035,0.5187687873840332,-0.076513685286045,0.2959366738796234,0.4933759570121765,-0.0998133644461631
9,9.0,0,0.6778212785720825,0.5792479515075684,-0.0253227464854717,0.6464705467224121,0.4940931797027588,-0.0367820262908935,0.6384339332580566,0.4169667363166809,-0.0472038500010967,0.6492940783500671,0.3502264022827148,-0.0558444745838642,0.141863465309143,0.6225283145904541,-0.0319515988230705,0.1961925625801086,0.5613589286804199,-0.0538635775446891,0.2496609836816787,0.5234835743904114,-0.0756272971630096,0.2949543297290802,0.498771458864212,-0.0981480181217193
10,10.0,0,0.6795930862426758,0.5808915495872498,-0.0240224432200193,0.6493315100669861,0.4962449371814728,-0.0352363586425781,0.6417429447174072,0.4205378293991089,-0.0457164011895656,0.6523485779762268,0.3548190593719482,-0.0545777305960655,0.1464699953794479,0.6221209764480591,-0.0307197030633687,0.2007073163986206,0.5589586496353149,-0.0525317825376987,0.2537574172019958,0.5207130312919617,-0.0744420737028122,0.2993969917297363,0.4976694583892822,-0.0975185930728912
11,11.0,0,0.679972231388092,0.5876078605651855,-0.0245574600994586,0.6494974493980408,0.5024370551109314,-0.0365042202174663,0.6418456435203552,0.4260649681091308,-0.0477002784609794,0.6529406905174255,0.3591943383216858,-0.0571965388953685,0.1456299722194671,0.6284611225128174,-0.0299784615635871,0.2031151801347732,0.5641412734985352,-0.0508109591901302,0.2578581571578979,0.5246337056159973,-0.0719980224967002,0.3025315105915069,0.4988599419593811,-0.0940982550382614
12,12.0,0,0.6806706786155701,0.5899584293365479,-0.0242964923381805,0.6508142352104187,0.5057684183120728,-0.0361529812216758,0.643462061882019,0.4303343296051025,-0.047280415892601,0.6542849540710449,0.3643553256988525,-0.0567477717995643,0.148780807852745,0.6345337629318237,-0.0287868231534957,0.2061769366264343,0.5695664286613464,-0.0488470569252967,0.259287029504776,0.5284712910652161,-0.0693008452653884,0.3034215867519378,0.5026066899299622,-0.0906588062644004
13,13.0,0,0.681165874004364,0.5927754640579224,-0.0238188970834016,0.6511587500572205,0.5086483955383301,-0.0349697656929492,0.6444521546363831,0.4333157837390899,-0.0453619062900543,0.654967725276947,0.3677960038185119,-0.0541223585605621,0.1492328941822052,0.6351730823516846,-0.0279395598918199,0.2065012902021408,0.5711814165115356,-0.0478173345327377,0.2593864202499389,0.5302739143371582,-0.0682261437177658,0.3039042949676513,0.5039740800857544,-0.0897424146533012
14,14.0,0,0.6815186738967896,0.5869606733322144,-0.0258013978600502,0.6512385010719299,0.5042205452919006,-0.0383315980434417,0.6431347727775574,0.4293168187141418,-0.0497433394193649,0.6541979908943176,0.364147424697876,-0.0593333318829536,0.147011399269104,0.631280779838562,-0.0297427866607904,0.2052574157714843,0.5680400133132935,-0.0506417006254196,0.2593121826648712,0.5281177759170532,-0.0716021880507469,0.3035140037536621,0.500533938407898,-0.0935607403516769
15,15.0,0,0.6810235977172852,0.5846466422080994,-0.0252903718501329,0.6509286165237427,0.5014886856079102,-0.037132941186428,0.643839418888092,0.4259601831436157,-0.04794242978096,0.6551494002342224,0.3600417971611023,-0.057041298598051,0.1490851193666458,0.6281995177268982,-0.029547007754445,0.2069122791290283,0.5654761791229248,-0.0502166450023651,0.259695291519165,0.5238712430000305,-0.0709989443421363,0.3027751743793487,0.4939239025115967,-0.0925275757908821
16,16.0,0,0.6814594268798828,0.5828050374984741,-0.0250263791531324,0.6516216993331909,0.4990608096122741,-0.0369521602988243,0.644444465637207,0.4230098724365234,-0.0480243675410747,0.6564186811447144,0.3569999635219574,-0.0573604218661785,0.1477772742509842,0.6261097192764282,-0.0293136499822139,0.2049350142478943,0.5631600618362427,-0.0499420948326587,0.257292091846466,0.521988034248352,-0.070610798895359,0.3008917868137359,0.4943244159221649,-0.0921651273965835
17,17.0,0,0.6819686889648438,0.5870645642280579,-0.0251059085130691,0.6524212956428528,0.502152144908905,-0.0364531092345714,0.6466904878616333,0.4257941246032715,-0.046751219779253,0.6577292084693909,0.3594511449337005,-0.0553546436131,0.1474074125289917,0.6304816007614136,-0.0289267692714929,0.2045775055885315,0.5655086040496826,-0.0484481900930404,0.2570316791534424,0.5239057540893555,-0.0681126564741134,0.3013221621513366,0.4980659186840057,-0.0885969176888465
18,18.0,0,0.6823431253433228,0.588211715221405,-0.0238053184002637,0.6536180377006531,0.5037554502487183,-0.0350537858903408,0.6475988030433655,0.428655594587326,-0.0454911664128303,0.6585749983787537,0.3630865812301636,-0.0543583557009696,0.1470059007406234,0.6321231126785278,-0.0270843654870986,0.2053740620613098,0.5677127242088318,-0.046147134155035,0.2575659155845642,0.5252121686935425,-0.0657516941428184,0.3005358576774597,0.4970804452896118,-0.0863696783781051
19,19.0,0,0.683282196521759,0.5835869908332825,-0.0246589072048664,0.6536639928817749,0.4998751878738403,-0.0366143137216568,0.6464734673500061,0.4246410131454468,-0.0475981906056404,0.6577324867248535,0.3598502278327942,-0.0568344928324222,0.1488361805677414,0.6304172277450562,-0.0270949713885784,0.206429123878479,0.5661440491676331,-0.0464084558188915,0.2590195536613464,0.524197518825531,-0.0663273558020591,0.301658421754837,0.4965344667434692,-0.0872181206941604
20,20.0,0,0.6818498373031616,0.5827590823173523,-0.0254072826355695,0.6525270342826843,0.4985616207122803,-0.0376501493155956,0.6457056999206543,0.4231211543083191,-0.0487800240516662,0.6570091247558594,0.3573479056358337,-0.0582542121410369,0.1479981690645218,0.6254580616950989,-0.0276603214442729,0.2050726413726806,0.5625244379043579,-0.0474207364022731,0.2572979032993316,0.5203309059143066,-0.0675158202648162,0.2993875741958618,0.4898968935012817,-0.0884371399879455
21,21.0,0,0.6823059320449829,0.5836416482925415,-0.024493895471096,0.6522541046142578,0.4995994865894317,-0.0361794754862785,0.6453389525413513,0.4238610565662384,-0.04700218886137,0.6568580865859985,0.3585782051086426,-0.0560538545250892,0.1489927768707275,0.6270751357078552,-0.0283240582793951,0.2047985196113586,0.5625551342964172,-0.0475618243217468,0.256188690662384,0.5190167427062988,-0.0670368894934654,0.2983830273151397,0.4893708527088165,-0.0872863233089447
22,22.0,0,0.6787962317466736,0.5888118147850037,-0.0247664730995893,0.6486371755599976,0.505481481552124,-0.0365027710795402,0.6418418288230896,0.4296173453330993,-0.0470730476081371,0.6526079177856445,0.3643587231636047,-0.0558593682944774,0.1472882330417633,0.6363416314125061,-0.0256175436079502,0.2040953934192657,0.5703072547912598,-0.0433431677520275,0.2546050250530243,0.5266076922416687,-0.0619034878909587,0.297024667263031,0.4982308745384216,-0.0813488736748695
23,23.0,0,0.6773550510406494,0.5881392955780029,-0.0246692206710577,0.6472451686859131,0.5054667592048645,-0.0364119708538055,0.6401402950286865,0.4304768741130829,-0.0472536198794841,0.6518205404281616,0.3651524484157562,-0.0562267638742923,0.1465764492750167,0.6370717287063599,-0.0245310012251138,0.2033411860466003,0.5720686316490173,-0.0418600440025329,0.2535898089408874,0.5280089378356934,-0.0600641816854476,0.2932514548301697,0.4973481893539428,-0.0791428014636039
24,24.0,0,0.6756990551948547,0.5893638730049133,-0.0243312362581491,0.6452218294143677,0.5061519742012024,-0.0357903279364109,0.6373348832130432,0.4312584996223449,-0.0464089475572109,0.6489611864089966,0.3664301931858063,-0.0552463047206401,0.1480892896652221,0.6356886625289917,-0.0247586015611886,0.203970730304718,0.5706688165664673,-0.0424996055662632,0.2537111341953277,0.5268006324768066,-0.0612031035125255,0.2923634648323059,0.4949922263622284,-0.0807503461837768
25,25.0,0,0.6745367646217346,0.5895156264305115,-0.02571427449584,0.6436530947685242,0.506493091583252,-0.0379973053932189,0.6354149580001831,0.4322860240936279,-0.0491592250764369,0.646653413772583,0.3668553233146667,-0.0586050376296043,0.1484114229679107,0.6371619701385498,-0.0236994214355945,0.2043752670288086,0.5710699558258057,-0.0410337895154953,0.2539874911308288,0.5259787440299988,-0.0597592033445835,0.2929418683052063,0.493380606174469,-0.0793774351477623
26,26.0,0,0.6738994121551514,0.5953376293182373,-0.0243577156215906,0.6429580450057983,0.5124971866607666,-0.0355571508407592,0.6355471611022949,0.4380220472812652,-0.0457027852535247,0.6434602737426758,0.3713717758655548,-0.0542742013931274,0.1441147923469543,0.6384841203689575,-0.0231673717498779,0.2012374103069305,0.569907546043396,-0.0389639660716056,0.2476016879081726,0.5217453241348267,-0.0556788556277751,0.2848132848739624,0.4886580407619476,-0.0734837278723716
27,27.0,0,0.673936128616333,0.5972189903259277,-0.0242537874728441,0.6436739563941956,0.5140169262886047,-0.0346037372946739,0.6377703547477722,0.4382754862308502,-0.0438820943236351,0.6437801718711853,0.370522677898407,-0.0517641901969909,0.1448273509740829,0.6375042200088501,-0.023120854049921,0.1974303573369979,0.568132758140564,-0.0398830696940422,0.2395078241825103,0.5207145810127258,-0.0571906082332134,0.2786481380462646,0.4850712716579437,-0.0754628553986549
28,28.0,0,0.6722952127456665,0.5901205539703369,-0.0230625979602336,0.6410322189331055,0.5089731812477112,-0.0337569862604141,0.6332145929336548,0.4354236721992492,-0.0438182502985,0.6417796611785889,0.3706719279289245,-0.0526115857064724,0.1406926810741424,0.6349440813064575,-0.0200754348188638,0.1967281997203827,0.5606786012649536,-0.0364790894091129,0.2390162050724029,0.512763261795044,-0.0542140305042266,0.2763071954250335,0.4708865880966186,-0.0716034621000289
29,29.0,0,0.6730360984802246,0.5880179405212402,-0.0231073591858148,0.642496645450592,0.507076621055603,-0.0346603281795978,0.6314393281936646,0.4366026520729065,-0.0456743463873863,0.6382684707641602,0.3722395002841949,-0.0555026046931743,0.1383040994405746,0.6340954303741455,-0.0208391193300485,0.1949071437120437,0.5592972040176392,-0.0387828759849071,0.2343328297138214,0.5040474534034729,-0.0586812943220138,0.268095314502716,0.4592746198177337,-0.0776438117027282
30,30.0,0,0.6752889156341553,0.5887285470962524,-0.0233595632016658,0.6441203951835632,0.5039833188056946,-0.0382410995662212,0.6316719651222229,0.4359490275382995,-0.0523534603416919,0.6378636360168457,0.3737611770629883,-0.0649269819259643,0.1418341547250747,0.6298562288284302,-0.019135070964694,0.1933773756027221,0.5605447292327881,-0.0373078249394893,0.2290747165679931,0.5115247964859009,-0.058545347303152,0.2539858818054199,0.459234356880188,-0.0806083232164383
31,31.0,0,0.6764325499534607,0.586966872215271,-0.0221188254654407,0.6451131701469421,0.5071526169776917,-0.035510066896677,0.6346031427383423,0.4366058707237243,-0.0492692962288856,0.6387865543365479,0.3722096085548401,-0.0615030527114868,0.1474857926368713,0.6259458065032959,-0.0217184461653232,0.1952279955148697,0.5565993785858154,-0.0405495837330818,0.2297436892986297,0.5068913698196411,-0.0611720532178878,0.2582739591598511,0.4562240540981293,-0.0833423435688018
32,32.0,0,0.6774227023124695,0.590630054473877,-0.021710505709052,0.6445806622505188,0.5113431811332703,-0.0347772724926471,0.6331430077552795,0.4412751495838165,-0.0485106855630874,0.6386750936508179,0.3759747743606567,-0.0604231767356395,0.1466401368379593,0.6300660371780396,-0.0234197694808244,0.1976172029972076,0.5577293634414673,-0.0424214303493499,0.2324942052364349,0.5059611201286316,-0.0622964650392532,0.2573936879634857,0.4531961977481842,-0.0838842019438743
33,33.0,0,0.6755233407020569,0.58863365650177,-0.0215101987123489,0.640690803527832,0.510185182094574,-0.0343662314116954,0.6279593706130981,0.4378468990325928,-0.0476652085781097,0.6365253925323486,0.3719512522220611,-0.0581900030374527,0.1471786201000213,0.6305980682373047,-0.0282199997454881,0.1974108815193176,0.5598034858703613,-0.0471438318490982,0.2311521470546722,0.5054516792297363,-0.0656393244862556,0.2546631097793579,0.4519457817077636,-0.0847621709108352
34,34.0,0,0.6760329008102417,0.5876640677452087,-0.0147190513089299,0.6419835090637207,0.5124729871749878,-0.0225497707724571,0.6291618347167969,0.4415417909622192,-0.0322375893592834,0.634395956993103,0.3762201368808746,-0.039952665567398,0.1478391885757446,0.6272434592247009,-0.0273790005594491,0.1966528892517089,0.5623186230659485,-0.0447235144674778,0.2251836508512497,0.510623574256897,-0.0623609647154808,0.2329354733228683,0.453129380941391,-0.0788258537650108
35,35.0,0,0.6748846769332886,0.5846501588821411,-0.0186367556452751,0.6402474641799927,0.5091596245765686,-0.0289759635925292,0.6290299296379089,0.4400064349174499,-0.0399215817451477,0.6366224884986877,0.3761767446994781,-0.0486469715833663,0.1505909413099289,0.6267991662025452,-0.0261650066822767,0.1964127272367477,0.560371994972229,-0.0442854948341846,0.2252558767795562,0.5073918104171753,-0.0633621141314506,0.2239466309547424,0.4524691700935364,-0.0811481326818466
36,36.0,0,0.6754988431930542,0.5881036520004272,-0.0182497631758451,0.6412809491157532,0.511306643486023,-0.02814925275743,0.6280079483985901,0.4406537115573883,-0.0385979488492012,0.6349779367446899,0.3762976825237274,-0.0470469258725643,0.1517207324504852,0.6245927810668945,-0.024863313883543,0.195159763097763,0.5607569217681885,-0.0434465557336807,0.2203685641288757,0.5073955059051514,-0.0624242983758449,0.2209776937961578,0.450151115655899,-0.0800654217600822
37,37.0,0,0.6749182343482971,0.5879034996032715,-0.0203408598899841,0.6405759453773499,0.5118170976638794,-0.0311521347612142,0.6266968250274658,0.442147821187973,-0.0422883629798889,0.6348438858985901,0.378087967634201,-0.0514952540397644,0.1492688655853271,0.6236382722854614,-0.0229553915560245,0.1934307962656021,0.5571427345275879,-0.040841206908226,0.2164113521575927,0.5026848912239075,-0.0594484694302082,0.2183378636837005,0.4448350071907043,-0.0768946483731269
38,38.0,0,0.6767737865447998,0.5938631892204285,-0.0225610118359327,0.6392266154289246,0.5172058343887329,-0.0345297083258628,0.6240093111991882,0.4466425776481628,-0.0464117377996444,0.6321238875389099,0.382511168718338,-0.0565026551485061,0.1481563448905944,0.6217681169509888,-0.0172592308372259,0.1904288828372955,0.5526808500289917,-0.0303542334586381,0.2114513963460922,0.4952342808246612,-0.0451627522706985,0.2168280482292175,0.43809774518013,-0.0591965056955814
39,39.0,0,0.6747567057609558,0.588719367980957,-0.0203808024525642,0.639165461063385,0.5136395692825317,-0.0311420857906341,0.6240530610084534,0.4453934729099273,-0.0422066152095794,0.6307815909385681,0.3822140395641327,-0.0516096502542495,0.1491365730762481,0.6195964813232422,-0.0149524621665477,0.1885166317224502,0.5452581644058228,-0.0248095411807298,0.2072696834802627,0.4822263717651367,-0.0363294035196304,0.2184435427188873,0.4261351823806762,-0.0472215414047241
40,40.0,0,0.6756508350372314,0.5861562490463257,-0.0188356097787618,0.6409094929695129,0.5111215114593506,-0.029168676584959,0.6258875131607056,0.443564772605896,-0.0405117347836494,0.6317354440689087,0.3800231218338012,-0.0503147542476654,0.1432894170284271,0.6209543943405151,-0.0177923925220966,0.1824326366186142,0.5445554256439209,-0.0293198730796575,0.2022692263126373,0.480798602104187,-0.041967824101448,0.2128831893205642,0.4229741394519806,-0.0539845936000347
41,41.0,0,0.675844132900238,0.5816205739974976,-0.0181077923625707,0.6456952691078186,0.5059968829154968,-0.0308151096105575,0.6314263343811035,0.4416348040103912,-0.0442692041397094,0.6340495944023132,0.382067322731018,-0.0563086047768592,0.1470220535993576,0.6207407712936401,-0.0159423016011714,0.1802370995283126,0.5382277369499207,-0.0240048803389072,0.1966216266155243,0.4728319942951202,-0.033260777592659,0.210869014263153,0.4181748628616333,-0.0427902825176715
42,42.0,0,0.679828405380249,0.5791909694671631,-0.0154011687263846,0.6510103940963745,0.4976025819778442,-0.0248496141284704,0.6382630467414856,0.4314348697662353,-0.0366248004138469,0.633805513381958,0.3727400302886963,-0.0472902841866016,0.1440322250127792,0.6218626499176025,-0.0161608271300792,0.1764602810144424,0.5375658273696899,-0.0261969994753599,0.1930548697710037,0.471998780965805,-0.0375081561505794,0.2093477547168731,0.4165006875991821,-0.0490454398095607
43,43.0,0,0.681596577167511,0.5781500935554504,-0.0151131972670555,0.656405508518219,0.4933207333087921,-0.0241424869745969,0.6469333171844482,0.4248137772083282,-0.0363759733736515,0.6435452699661255,0.3662447035312652,-0.0479221157729625,0.1398030817508697,0.6190590858459473,-0.0126407984644174,0.1693269312381744,0.5284745693206787,-0.0204615648835897,0.1823020577430725,0.4635516405105591,-0.0296373832970857,0.1951117813587188,0.4095490276813507,-0.0391613841056823
44,44.0,0,0.6901805400848389,0.571973979473114,-0.0117477318271994,0.66639643907547,0.4847441911697387,-0.0199203677475452,0.6559059023857117,0.4166792631149292,-0.0325101315975189,0.6527994871139526,0.3595157861709595,-0.0443173795938491,0.1306684464216232,0.6221437454223633,-0.0072990995831787,0.1586106121540069,0.5293323397636414,-0.0142712099477648,0.1683656722307205,0.4606181979179382,-0.0241183526813983,0.1741262674331665,0.4037947654724121,-0.0331611782312393
45,45.0,0,0.6945690512657166,0.5612450838088989,-0.0054565141908824,0.6736280918121338,0.4678446054458618,-0.0118858246132731,0.6809412240982056,0.3955759406089782,-0.0249500200152397,0.7014093399047852,0.3449814915657043,-0.0355504415929317,0.1256373226642608,0.6051744818687439,-0.0135831022635102,0.1473399400711059,0.5216740965843201,-0.0316088497638702,0.1426834166049957,0.4585200250148773,-0.0542892143130302,0.1164795234799385,0.4193297624588012,-0.0738036781549453
